path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DCA/2023/04/DCA_22PA02146_20230405.xml,../data/raw/DCA/2023/04/DCA_22PA02146_20230405.xml,False,CAA,2023,4,22PA02146,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société anonyme (SA) Océanienne de financement (OFINA) a demandé au Tribunal administratif de Nouvelle-Calédonie de prononcer la décharge des rappels de taxe de solidarité sur les services (TSS) qui lui ont été réclamés au titre de la période du 1er janvier 2017 au 30 septembre 2018, ainsi que des intérêts de retard et pénalités correspondants.",True," La société anonyme Océanienne de financement (OFINA) exerce une activité d'exploitation de la licence de cartes "" American Express "" (AMEX) sur les territoires de la Polynésie française et de la Nouvelle-Calédonie ainsi que d'octroi de prêts personnels et de crédits à la consommation. A la suite d'une vérification de comptabilité ayant porté sur la période du 1er janvier 2017 au 31 décembre 2018, l'administration fiscale a notamment mis à la charge de cette société des rappels de taxe de solidarité sur les services (TSS) portant sur des opérations bancaires et financières, assortis de pénalités.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_22DA00293_20230413.xml,../data/raw/DCA/2023/04/DCA_22DA00293_20230413.xml,False,CAA,2023,4,22DA00293,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société par actions simplifiée (SAS) ASTRADEC a demandé au tribunal administratif de Lille de prononcer la décharge, en droits et pénalités :",True," La société par actions simplifiée (SAS) ASTRADEC, dont le siège est situé à Paris, mais qui dispose d'un principal établissement à Arques (Pas-de-Calais), exerce une activité de collecte de déchets non dangereux. Elle a fait l'objet, du 16 mars au 10 décembre 2015, d'une vérification de comptabilité portant sur la période allant du 1er janvier 2012 au 31 décembre 2013.",P.M.,société,P.M.,société,P.M.,Rejet,59,Cour administrative d'appel de Douai
../data/raw/DCA/2023/04/DCA_22PA01605_20230405.xml,../data/raw/DCA/2023/04/DCA_22PA01605_20230405.xml,False,CAA,2023,4,22PA01605,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :Mme D C a demandé au Tribunal administratif de Melun de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles elle a été assujettie au titre des années 2012, 2013 et 2014.",True," La société Modification Décoration Services (MDS) a fait l'objet d'une vérification de comptabilité au titre des exercices clos en 2012, 2013 et 2014 à l'issue de laquelle l'administration a procédé à un rehaussement de son bénéfice imposable. Consécutivement à ce contrôle, M.",P.P.,Mme D,P.M.,société,P.M.,Satisfaction partielle,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_22PA01578_20230405.xml,../data/raw/DCA/2023/04/DCA_22PA01578_20230405.xml,False,CAA,2023,4,22PA01578,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société à responsabilité limitée Manar a demandé au Tribunal administratif de Paris de prononcer la décharge des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices clos en 2013 et 2014 et des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés pour la période du 1er janvier 2013 au 30 novembre 2014, ainsi que des pénalités et amendes correspondantes.",True," La société à responsabilité limitée (SARL) Manar, qui exploitait un fonds de commerce de débit de boissons et de restaurant à Paris sous l'enseigne "" Au Fréquence Café "", a fait l'objet d'une vérification de comptabilité de ses exercices clos en 2013 et 2014. A l'issue des opérations de contrôle, l'administration fiscale l'a assujettie à des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices vérifiés et à des rappels de taxe sur la valeur ajoutée pour la période du 1er janvier 2013 au 30 novembre 2014, résultant, d'une part, de la reconstitution de ses recettes à laquelle a procédé l'administration, après avoir écarté sa comptabilité comme non probante, d'autre part, de la réintégration de passifs injustifiés au titre de l'exercice clos le 31 décembre 2013.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_22PA02341_20230405.xml,../data/raw/DCA/2023/04/DCA_22PA02341_20230405.xml,False,CAA,2023,4,22PA02341,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A E et Mme C D, épouse E, ont demandé au Tribunal administratif de Melun de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et des prélèvements sociaux auxquels ils ont été assujettis au titre des années 2014 et 2015.",True," L'entreprise unipersonnelle à responsabilité limitée Alinda, qui avait pour activité le conseil en ingénierie, a fait l'objet d'une vérification de comptabilité portant sur la période allant du 1er mai 2013 au 31 décembre 2015, à l'issue de laquelle elle a été rendue destinataire d'une proposition de rectification en date du 21 mars 2017 par laquelle ses résultats des exercices clos en 2014 et 2015 ont été rehaussés. Consécutivement à cette vérification, M.",P.P.,M. A,P.M.,entreprise,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_21LY02567_20230427.xml,../data/raw/DCA/2023/04/DCA_21LY02567_20230427.xml,False,CAA,2023,4,21LY02567,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureLa SARL Electronic data process (EDP) a demandé au tribunal administratif de Grenoble de prononcer la décharge de la retenue à la source à laquelle elle a été assujettie au titre de l'exercice clos en 2013 et des rappels de taxe sur la valeur ajoutée mis à sa charge au titre de la période du 1er janvier 2013 au 31 décembre 2013, de rétablir le déficit reportable de son exercice clos le 31 décembre 2013 au montant qu'elle avait déclaré avant la rectification dont ce résultat a fait l'objet de la part de l'administration fiscale, de lui restituer un crédit d'impôt au titre des dépenses de recherche qu'elle avait déclarées au titre de l'année 2013 et de prononcer la décharge des pénalités mises à sa charge.",True," La SARL Electronic data process, qui exerce une activité de conception, développement, vente et location de logiciels de gestion des pneumatiques dans les flottes d'entreprise, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2013 au 31 décembre 2015, à l'issue de laquelle l'administration a, d'une part, rappelé la taxe sur la valeur ajoutée non déclarée au titre de la période du 1er janvier au 31 décembre 2013 révélée par les discordances entre les chiffre d'affaires issu de la liasse fiscale et ses déclarations mensuelles et, d'autre part, réintégré dans son résultat imposable de l'exercice clos en 2013 les dépenses de rémunération du responsable informatique détaché auprès de sa filiale, la société EDP Thaïlande, dont la non refacturation à cette société a été regardée comme constitutive d'un transfert indirect de bénéfice à l'étranger en application de l'article 57 du code général des impôts. En conséquence de ces rectifications notifiées selon la procédure contradictoire, l'administration a réclamé à la SARL Electronic data process des compléments de taxe sur la valeur ajoutée au titre de la période du 1er janvier au 31 décembre 2013, a substitué un résultat positif au déficit déclaré au titre de l'exercice clos en 2013 et a soumis les dépenses de rémunérations à la retenue à la source prévue au 2 de l'article 119 bis du même code.",P.M.,SA,P.M.,société,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_21PA02327_20230421.xml,../data/raw/DCA/2023/04/DCA_21PA02327_20230421.xml,False,CAA,2023,4,21PA02327,80%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A C a demandé au tribunal administratif de Paris la décharge, ou à titre subsidiaire, la réduction des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales ainsi que des majorations et des intérêts de retard correspondants, ensemble les contributions exceptionnelles sur les hauts revenus, auxquelles son foyer fiscal a été assujetti au titre de l'année 2013. ",True," M. A C détient, sous forme de participations directes, avec ses enfants, ses frères et ses neveux et nièces, des intérêts dans plusieurs sociétés françaises, dont l'actif est principalement composé de biens et droits immobiliers en région parisienne.",P.P.,M. A,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_21LY03673_20230427.xml,../data/raw/DCA/2023/04/DCA_21LY03673_20230427.xml,False,CAA,2023,4,21LY03673,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. C A a demandé au tribunal administratif de Grenoble de prononcer la décharge, à titre principal, ou la réduction, à titre subsidiaire, de la cotisation supplémentaire d'impôt sur le revenu et de la cotisation de contributions sociales auxquelles il a été assujetti en raison de la plus-value réalisée à l'occasion de la vente en 2014 d'un bien immobilier dont il était propriétaire et des majorations correspondantes. ",True," A la suite d'un contrôle sur pièces de M. A, l'administration a taxé à l'impôt sur le revenu la plus-value immobilière réalisée lors de la cession par l'intéressé, le 10 février 2014, d'un immeuble à Londres (Royaume-Uni) au prix de 618 000 livres sterling, soit 741 600 euros après conversion.",P.P.,M. C,P.P.,M. A,P.P.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_21LY02312_20230406.xml,../data/raw/DCA/2023/04/DCA_21LY02312_20230406.xml,False,CAA,2023,4,21LY02312,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureM. B A a demandé au tribunal administratif de Clermont-Ferrand de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et des contributions sociales auxquelles il a été assujetti au titre des années 2012 et 2013. ",True,"  M. A est le gérant et unique associé de l'EURL Arc en Ciel, qui exploite un établissement de restauration rapide.",P.P.,M. B,P.M.,EURL,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_20MA02292_20230413.xml,../data/raw/DCA/2023/04/DCA_20MA02292_20230413.xml,False,CAA,2023,4,20MA02292,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. B A et la société HMG ont demandé au tribunal administratif de Marseille de prononcer la décharge, en droits et majorations, des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles M. A a été assujetti au titre de l'année 2014.",True," En conséquence du contrôle de la société HMG, une proposition de rectification du 6 octobre 2015 a été notifiée à M. A, gérant et associé majoritaire, dans la catégorie des revenus de capitaux mobiliers.",P.M.,société,P.M.,société,P.M.,Rejet,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/04/DCA_21LY02574_20230427.xml,../data/raw/DCA/2023/04/DCA_21LY02574_20230427.xml,False,CAA,2023,4,21LY02574,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureLa SAS Etablissements Rion a demandé au tribunal administratif de Grenoble de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices clos en 2012 et 2013.",True," Par acte notarié des 13 et 14 mai 2013, la SAS Etablissement Rion, qui exerce une activité de négoce de produits en bois, a cédé à ses deux associés, MM. Dominique et Frédéric Rion, la nue-propriété indivise d'un tènement immobilier qu'elle possédait à Annemasse (Haute-Savoie) moyennant une réserve d'usufruit de vingt-et-un ans.",P.M.,société,P.M.,SAS,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_20PA03875_20230421.xml,../data/raw/DCA/2023/04/DCA_20PA03875_20230421.xml,False,CAA,2023,4,20PA03875,40%,plein contentieux,True,"Vu la procédure suivante : Procédure contentieuse antérieure :La société à responsabilité limitée (SARL) People Story, venant aux droits de la société FT Médias, a demandé au tribunal administratif de Paris la décharge des rappels de taxe sur la valeur ajoutée mis à sa charge au titre des années 2013 à 2015, des retenues à la source mises à sa charge au titre de l'année 2013, ainsi que des majorations correspondantes, de l'amende prévue par le 1 du I de l'article 1736 du code général des impôts, mise à sa charge au titre des années 2013 et 2015, et de l'amende prévue par l'article 1759 du code général des impôts, mise à sa charge au titre de l'année 2014. ",True," La société FT Médias a fait l'objet d'une vérification de comptabilité à l'issue de laquelle l'administration a notifié à la société People Story - qui avait absorbé la société FT Médias par une transmission universelle de patrimoine en date du 15 avril 2016 - selon la procédure de rectification contradictoire, des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices clos en 2013 et en 2014, des rappels de taxe sur la valeur ajoutée au titre de la période comprise entre le 1er janvier 2013 et le 31 décembre 2015, des retenues à la source au titre de l'année 2013, et les amendes prévues au 1. du I de l'article 1736 et à l'article 1759 du code général des impôts.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
